frameInfo.realtimeSinceStartup,frameInfo.timeSinceLevelLoad,frameInfo.unscaledDeltaTime,gameObjects.UIController.againButtonIsActive,gameObjects.UIController.doneButtonIsActive,gameObjects.UIController.promptIsActive,gameObjects.UIController.getReadyTextIsActive,gameObjects.UIController.timeTextIsActive,gameObjects.UIController.countdown,gameObjects.UIController.responceTime,gameObjects.UIController.isWaiting,gameObjects.UIController.isResponding,gameObjects.Loading.rotation
31.231403350830078,0,0.015173912048339844,False,False,False,True,False,4.238370418548584,0,True,False,0
31.234172821044922,0,0.0397491455078125,False,False,False,True,False,4.223196506500244,0,True,False,357
31.23784828186035,0.019999999552965164,0.003648042678833008,False,False,False,True,False,4.208022594451904,0,True,False,354
31.245861053466797,0.027508992701768875,0.007508993148803711,False,False,False,True,False,4.188022613525391,0,True,False,351
31.26128578186035,0.043406981974840164,0.01589798927307129,False,False,False,True,False,4.180513381958008,0,True,False,348
31.280227661132812,0.06225993111729622,0.018852949142456055,False,False,False,True,False,4.164615631103516,0,True,False,345
31.29454803466797,0.0767059475183487,0.014446020126342773,False,False,False,True,False,4.1457624435424805,0,True,False,342
31.311126708984375,0.09328390657901764,0.016577959060668945,False,False,False,True,False,4.131316184997559,0,True,False,339
31.32782745361328,0.10999180376529694,0.016707897186279297,False,False,False,True,False,4.114738464355469,0,True,False,336
31.344579696655273,0.12673784792423248,0.016746044158935547,False,False,False,True,False,4.0980305671691895,0,True,False,333
31.36121368408203,0.1433708816766739,0.016633033752441406,False,False,False,True,False,4.081284523010254,0,True,False,330
31.377891540527344,0.16000677645206451,0.016635894775390625,False,False,False,True,False,4.0646514892578125,0,True,False,327
31.394489288330078,0.17664887011051178,0.016642093658447266,False,False,False,True,False,4.048015594482422,0,True,False,324
31.4111328125,0.1932828575372696,0.016633987426757812,False,False,False,True,False,4.031373500823975,0,True,False,321
31.427881240844727,0.20997382700443268,0.016690969467163086,False,False,False,True,False,4.014739513397217,0,True,False,318
31.444969177246094,0.22707797586917877,0.017104148864746094,False,False,False,True,False,3.9980485439300537,0,True,False,315
31.46129608154297,0.2434399276971817,0.01636195182800293,False,False,False,True,False,3.9809443950653076,0,True,False,312
31.480016708374023,0.2621519863605499,0.01871204376220703,False,False,False,True,False,3.9645824432373047,0,True,False,309
31.4945125579834,0.27667000889778137,0.014518022537231445,False,False,False,True,False,3.9458703994750977,0,True,False,306
31.513673782348633,0.2958379089832306,0.01916790008544922,False,False,False,True,False,3.931352376937866,0,True,False,303
31.527816772460938,0.309970885515213,0.014132976531982422,False,False,False,True,False,3.912184476852417,0,True,False,300
31.54604148864746,0.3282029926776886,0.018232107162475586,False,False,False,True,False,3.8980515003204346,0,True,False,297
31.561059951782227,0.3432219326496124,0.015018939971923828,False,False,False,True,False,3.879819393157959,0,True,False,294
31.57929039001465,0.36134079098701477,0.018118858337402344,False,False,False,True,False,3.864800453186035,0,True,False,291
31.594770431518555,0.3767760097980499,0.015435218811035156,False,False,False,True,False,3.846681594848633,0,True,False,288
31.61101722717285,0.3931789696216583,0.0164029598236084,False,False,False,True,False,3.8312463760375977,0,True,False,285
31.627666473388672,0.4098229706287384,0.016644001007080078,False,False,False,True,False,3.8148434162139893,0,True,False,282
