frameInfo.realtimeSinceStartup,frameInfo.timeSinceLevelLoad,frameInfo.unscaledDeltaTime,gameObjects.UIController.againButtonIsActive,gameObjects.UIController.doneButtonIsActive,gameObjects.UIController.promptIsActive,gameObjects.UIController.getReadyTextIsActive,gameObjects.UIController.timeTextIsActive,gameObjects.UIController.countdown,gameObjects.UIController.responceTime,gameObjects.UIController.isWaiting,gameObjects.UIController.isResponding,gameObjects.Loading.rotation
24.60321807861328,0,0.014914989471435547,False,False,False,True,False,4.403713703155518,0,True,False,0
24.607011795043945,0,0.04292011260986328,False,False,False,True,False,4.388798713684082,0,True,False,357
24.609079360961914,0.019999999552965164,0.002125978469848633,False,False,False,True,False,4.3738837242126465,0,True,False,354
24.614303588867188,0.02527882531285286,0.005278825759887695,False,False,False,True,False,4.353883743286133,0,True,False,351
24.63116455078125,0.041653890162706375,0.016375064849853516,False,False,False,True,False,4.348605155944824,0,True,False,348
24.647384643554688,0.05821492150425911,0.016561031341552734,False,False,False,True,False,4.332230091094971,0,True,False,345
24.663782119750977,0.0746917873620987,0.016476869583129883,False,False,False,True,False,4.315669059753418,0,True,False,342
24.680662155151367,0.0915529876947403,0.0168612003326416,False,False,False,True,False,4.299192428588867,0,True,False,339
24.69716453552246,0.10804201662540436,0.016489028930664062,False,False,False,True,False,4.282331466674805,0,True,False,336
24.713897705078125,0.1248178631067276,0.016775846481323242,False,False,False,True,False,4.265842437744141,0,True,False,333
24.73025131225586,0.1411609798669815,0.016343116760253906,False,False,False,True,False,4.249066352844238,0,True,False,330
24.747251510620117,0.15816189348697662,0.017000913619995117,False,False,False,True,False,4.232723236083984,0,True,False,327
24.76337242126465,0.17429782450199127,0.01613593101501465,False,False,False,True,False,4.21572208404541,0,True,False,324
24.780410766601562,0.19124199450016022,0.016944169998168945,False,False,False,True,False,4.199585914611816,0,True,False,321
24.796829223632812,0.20776201784610748,0.016520023345947266,False,False,False,True,False,4.182641983032227,0,True,False,318
24.813243865966797,0.22421099245548248,0.016448974609375,False,False,False,True,False,4.166121959686279,0,True,False,315
24.829912185668945,0.2408468872308731,0.016635894775390625,False,False,False,True,False,4.149672985076904,0,True,False,312
24.846580505371094,0.2575569450855255,0.01671004295349121,False,False,False,True,False,4.133037090301514,0,True,False,309
24.86322784423828,0.2742009460926056,0.016644001007080078,False,False,False,True,False,4.116327285766602,0,True,False,306
